135
43
2
00:f8:2c:19:9d:6d,-41
00:f8:2c:19:9d:6e,-49
58:ef:68:10:4a:6f,-88
00:f8:2c:19:16:2c,-88
00:f8:2c:19:16:2e,-89
00:f8:2c:19:16:2d,-89
00:f8:2c:19:13:ce,-74
00:f8:2c:19:13:cd,-74
00:f8:2c:19:9d:60,-47
00:f8:2c:19:9d:61,-47
00:f8:2c:19:9d:62,-46
00:f8:2c:19:9d:63,-46
04:92:26:86:ef:18,-57
00:f8:2c:19:16:20,-80
70:4f:57:43:86:a8,-83
04:92:26:86:ef:1c,-66
34:f8:e7:c0:b4:a1,-79
00:f8:2c:19:13:c0,-76
34:f8:e7:c0:b4:a0,-78
00:f8:2c:19:9a:2d,-51
00:f8:2c:19:9a:2e,-52
00:f8:2c:19:0e:6d,-86
00:f8:2c:19:0e:6e,-85
00:f8:2c:19:0e:6c,-85
00:f8:2c:19:0e:60,-75
00:f8:2c:19:0e:61,-74
00:f8:2c:19:0e:62,-74
00:f8:2c:19:99:ae,-76
00:f8:2c:19:99:ad,-78
00:f8:2c:18:f0:42,-79
00:f8:2c:19:9a:22,-57
00:f8:2c:19:9a:21,-57
00:f8:2c:18:f0:40,-79
00:f8:2c:19:9a:23,-58
