165
89
3
70:d3:79:e9:fc:63,-75
00:b6:70:65:f5:8d,-81
00:b6:70:65:f5:8c,-81
70:d3:79:e9:fc:61,-75
70:d3:79:e9:fc:62,-75
00:b6:70:65:f5:8e,-83
70:d3:79:e9:fc:60,-75
54:8a:ba:dc:00:0f,-82
54:8a:ba:dc:00:0d,-82
54:8a:ba:dc:00:0c,-82
54:8a:ba:dc:00:0b,-82
54:8a:ba:dc:00:0a,-84
54:8a:ba:dc:00:09,-82
ec:41:18:dd:7b:16,-73
54:8a:ba:dc:01:0f,-80
54:8a:ba:dc:01:0d,-80
54:8a:ba:dc:01:0c,-80
54:8a:ba:dc:01:0a,-80
40:b0:76:c6:cb:48,-72
54:8a:ba:dc:01:09,-80
54:8a:ba:dc:01:06,-81
54:8a:ba:dc:01:05,-80
54:8a:ba:dc:01:02,-81
54:8a:ba:dc:01:01,-80
34:ce:00:49:4b:2d,-78
