40
85
3
54:8a:ba:db:a6:2b,-54
54:8a:ba:db:a6:2c,-55
54:8a:ba:db:a6:2a,-56
54:8a:ba:dc:37:cb,-87
f4:0f:1b:97:f3:4f,-86
54:8a:ba:db:a6:2f,-58
f4:0f:1b:97:f3:4b,-87
54:8a:ba:db:a6:2d,-54
84:5d:d7:de:00:5f,-79
54:8a:ba:dc:37:cc,-87
84:5d:d7:de:00:65,-79
54:8a:ba:db:a6:29,-54
84:5d:d7:de:00:58,-70
56:13:79:37:5f:2a,-89
84:5d:d7:de:00:33,-76
84:5d:d7:de:00:28,-74
84:5d:d7:de:00:1a,-74
84:5d:d7:de:00:16,-62
62:38:e0:ab:39:6c,-73
00:f8:2c:19:98:c0,-59
62:38:e0:ab:39:6b,-88
00:f8:2c:19:90:8e,-76
00:f8:2c:19:90:8d,-78
84:5d:d7:de:00:10,-77
cc:f4:11:71:71:2c,-83
84:5d:d7:de:00:08,-73
00:f8:2c:1b:fe:a4,-83
00:f8:2c:1b:fe:a5,-82
54:8a:ba:dc:06:c4,-84
a4:b4:39:4e:d2:89,-90
54:8a:ba:dc:06:c5,-82
54:8a:ba:dc:06:c9,-84
18:8b:45:08:96:2e,-87
b0:aa:77:45:24:00,-82
b0:aa:77:45:24:02,-82
b0:aa:77:45:24:01,-81
b0:aa:77:45:24:03,-82
a4:b4:39:4e:d2:8a,-90
54:8a:ba:dc:06:cb,-84
54:8a:ba:dc:06:ca,-84
54:8a:ba:dc:06:cd,-83
54:8a:ba:dc:06:cc,-83
54:8a:ba:dc:06:cf,-83
a4:b4:39:4e:d2:8c,-90
a4:b4:39:4e:d2:8b,-90
00:f8:2c:19:90:83,-72
00:f8:2c:19:90:82,-72
00:f8:2c:19:90:81,-72
00:f8:2c:19:90:80,-72
00:f8:2c:19:35:40,-76
58:ef:68:58:89:ea,-88
00:f8:2c:19:35:4d,-65
00:f8:2c:19:35:4e,-66
60:38:e0:ab:39:69,-73
00:f8:2c:19:98:ce,-50
00:f8:2c:19:98:cd,-48
54:8a:ba:db:9d:6a,-89
54:8a:ba:dc:eb:6b,-87
54:8a:ba:dc:eb:6c,-89
54:8a:ba:dc:eb:6d,-89
