158
85
3
84:5d:d7:de:00:65,-79
84:5d:d7:de:00:33,-81
84:5d:d7:de:00:16,-81
54:8a:ba:dc:00:0f,-88
54:8a:ba:dc:00:0d,-88
54:8a:ba:dc:00:0c,-88
54:8a:ba:dc:00:0b,-87
54:8a:ba:dc:00:0a,-89
84:5d:d7:de:00:08,-79
54:8a:ba:dc:00:09,-87
80:02:9c:1a:f4:85,-75
18:8b:45:08:8d:81,-77
18:8b:45:08:8d:80,-76
18:8b:45:08:8d:82,-77
54:8a:ba:dc:01:0f,-85
54:8a:ba:dc:01:0d,-84
54:8a:ba:dc:01:0c,-86
54:8a:ba:dc:01:0a,-85
00:f8:2c:19:35:4d,-66
00:f8:2c:19:35:4e,-73
00:f8:2c:19:98:ce,-83
00:f8:2c:19:98:cc,-84
00:f8:2c:19:98:cd,-85
54:8a:ba:dc:01:09,-85
34:ce:00:49:4b:2d,-82
