125
30
2
58:ef:68:10:4a:6e,-67
58:ef:68:10:4a:6f,-79
00:f8:2c:19:98:ad,-63
00:f8:2c:19:98:ae,-68
00:f8:2c:19:99:83,-71
00:f8:2c:19:99:82,-70
00:f8:2c:19:99:81,-70
00:f8:2c:19:99:80,-70
8e:53:c3:21:c2:52,-92
00:f8:2c:19:98:6d,-86
00:f8:2c:19:98:a0,-63
00:f8:2c:19:98:6e,-86
04:92:26:86:ef:18,-93
8c:53:c3:01:c2:52,-88
00:f8:2c:19:98:60,-82
04:d4:c4:46:f3:60,-80
00:f8:2c:1b:f1:40,-75
00:f8:2c:19:99:8e,-77
10:0c:6b:26:ee:ee,-86
00:f8:2c:19:99:8d,-76
00:f8:2c:19:99:8c,-78
00:f8:2c:1b:f1:4d,-82
00:f8:2c:1b:f1:4c,-82
00:f8:2c:1b:f1:4e,-82
