123
65
2
00:f8:2c:19:3a:61,-74
00:f8:2c:19:3a:62,-74
00:f8:2c:19:3a:63,-74
00:f8:2c:19:9d:6d,-85
00:f8:2c:19:9d:6e,-84
54:8a:ba:dc:14:ca,-89
00:f8:2c:19:3a:60,-74
00:77:8d:19:15:41,-76
1c:3b:f3:ba:c5:88,-79
98:de:d0:64:07:e0,-85
54:8a:ba:dc:14:cc,-88
54:8a:ba:dc:14:cb,-87
00:77:8d:19:15:43,-77
00:77:8d:19:15:42,-76
00:f8:2c:19:39:69,-84
00:f8:2c:19:3a:6e,-87
00:f8:2c:19:3a:6d,-86
00:f8:2c:19:44:c2,-77
00:f8:2c:19:44:c3,-77
00:f8:2c:19:44:c1,-77
80:02:9c:1a:f3:23,-56
00:f8:2c:19:44:29,-45
00:f8:2c:19:44:25,-50
00:f8:2c:19:39:6c,-85
00:f8:2c:19:44:26,-50
00:f8:2c:19:39:6d,-85
00:f8:2c:19:39:6a,-84
00:f8:2c:19:44:24,-50
00:f8:2c:19:39:6b,-85
00:f8:2c:19:44:21,-50
00:f8:2c:19:44:22,-50
00:1d:0f:ea:66:e4,-76
00:f8:2c:19:39:6f,-84
00:f8:2c:19:39:82,-59
00:f8:2c:19:39:80,-59
c0:06:c3:a3:87:07,-67
c0:06:c3:a3:87:09,-85
00:f8:2c:19:44:40,-83
d4:2c:44:dc:87:af,-82
00:f8:2c:19:44:2f,-46
00:f8:2c:19:44:2c,-45
00:f8:2c:19:44:2d,-46
00:f8:2c:19:44:2a,-46
00:f8:2c:19:44:2b,-47
00:f8:2c:18:f0:4c,-57
00:f8:2c:19:3b:01,-79
00:f8:2c:19:3b:00,-80
00:f8:2c:19:3b:02,-78
00:77:8d:1c:fd:a0,-67
00:f8:2c:19:39:8e,-61
d4:2c:44:dc:87:ac,-81
d4:2c:44:dc:87:ab,-82
00:f8:2c:19:39:8c,-65
00:f8:2c:19:39:8d,-65
d4:2c:44:dc:87:ad,-81
00:f8:2c:18:f0:4e,-57
d4:2c:44:dc:87:aa,-83
00:f8:2c:18:f0:4d,-58
00:f8:2c:19:44:42,-84
00:f8:2c:19:44:4e,-72
d4:2c:44:dc:87:a5,-73
00:f8:2c:19:44:4d,-75
d4:2c:44:dc:87:a1,-73
00:f8:2c:18:f0:43,-59
00:f8:2c:18:f0:41,-59
00:f8:2c:19:3b:0c,-86
00:f8:2c:18:f0:40,-59
00:f8:2c:19:3b:0e,-85
00:f8:2c:19:3b:0d,-85
