135
53
2
58:ef:68:10:4a:6e,-74
00:f8:2c:19:9f:c0,-81
00:f8:2c:19:9d:6d,-50
00:f8:2c:19:9d:6e,-50
60:38:e0:dc:bb:7e,-73
60:38:e0:dc:bb:7d,-51
00:f8:2c:19:16:2c,-68
00:f8:2c:19:16:2e,-68
00:f8:2c:19:16:2d,-68
00:f8:2c:19:8d:e0,-68
00:f8:2c:19:9d:60,-42
00:f8:2c:19:9d:61,-42
00:f8:2c:19:94:cd,-74
00:f8:2c:19:9d:62,-42
00:f8:2c:19:94:ce,-74
00:f8:2c:19:9d:63,-42
00:f8:2c:1c:8d:4e,-79
04:92:26:86:ef:18,-66
00:f8:2c:1c:8d:4d,-79
00:f8:2c:19:16:21,-60
00:f8:2c:19:16:20,-60
c0:06:c3:a3:87:07,-66
00:f8:2c:19:16:23,-60
00:f8:2c:19:16:22,-60
00:f8:2c:19:94:c0,-70
00:f8:2c:19:94:c1,-70
00:f8:2c:19:94:c2,-70
00:f8:2c:19:8f:ae,-83
00:f8:2c:19:8f:ad,-83
b0:6e:bf:3b:e3:88,-84
00:f8:2c:19:8f:ac,-84
00:f8:2c:19:94:c3,-70
04:d4:c4:46:f3:60,-78
00:f8:2c:19:9a:2d,-86
00:f8:2c:19:9a:2c,-86
00:f8:2c:19:9a:2e,-81
00:f8:2c:19:16:81,-77
00:f8:2c:19:16:80,-78
00:f8:2c:19:16:83,-78
00:f8:2c:19:16:82,-78
00:f8:2c:19:8d:ed,-77
00:f8:2c:19:8d:ee,-77
00:f8:2c:19:0e:6d,-71
00:f8:2c:19:0e:6e,-70
00:f8:2c:19:0e:6c,-70
00:f8:2c:19:0e:60,-61
00:f8:2c:19:0e:61,-61
00:f8:2c:19:0e:62,-61
00:f8:2c:19:0e:63,-61
00:f8:2c:19:9a:20,-81
00:f8:2c:19:9a:21,-80
00:f8:2c:19:9a:23,-81
00:f8:2c:19:39:41,-81
00:f8:2c:19:8f:a0,-79
00:f8:2c:19:39:42,-80
00:f8:2c:19:8f:a2,-78
00:f8:2c:19:39:40,-81
