55
68
2
54:8a:ba:db:a6:2b,-92
54:8a:ba:db:a6:2a,-90
84:f1:47:6e:6a:6b,-79
84:f1:47:6e:6a:6c,-77
00:f8:2c:1b:fe:a5,-66
54:8a:ba:db:a6:2d,-89
ca:3f:bc:4c:d8:42,-84
84:f1:47:6e:83:4c,-74
84:f1:47:6e:83:4b,-75
84:f1:47:6e:83:4d,-75
20:c9:d0:1d:e8:42,-80
20:c9:d0:1d:e8:41,-58
00:f8:2c:19:36:81,-81
00:f8:2c:19:36:85,-83
54:8a:ba:db:a6:29,-90
68:ca:e4:3a:6c:e5,-78
68:ca:e4:3a:6c:e6,-79
68:ca:e4:3a:6c:e1,-78
68:ca:e4:3a:6c:e2,-79
68:ca:e4:3a:6c:e4,-78
00:f8:2c:19:36:8d,-85
00:f8:2c:1b:f2:21,-58
00:f8:2c:1b:f2:20,-58
80:02:9c:1a:f3:b3,-87
80:02:9c:1a:f2:cf,-84
58:ef:68:58:76:95,-52
00:f8:2c:1b:fe:aa,-76
00:f8:2c:1b:fe:ab,-63
00:f8:2c:1b:fe:ac,-76
60:38:e0:ab:39:69,-89
00:f8:2c:1b:fe:ad,-76
00:f8:2c:1b:fe:ae,-77
00:f8:2c:1b:fe:af,-75
00:f8:2c:1b:f2:2c,-56
00:f8:2c:1b:f2:2e,-54
00:f8:2c:1b:f2:2d,-54
00:f8:2c:1b:f2:23,-58
00:f8:2c:1b:f2:22,-58
b4:75:0e:4f:4e:61,-62
b4:75:0e:4f:4e:62,-73
62:38:e0:ab:39:6c,-88
