72
52
3
00:f8:2c:1c:8e:8c,-80
66:6e:97:a0:35:81,-76
00:f8:2c:1c:8e:8d,-81
00:f8:2c:1c:8e:8e,-80
00:f8:2c:19:7a:83,-51
00:f8:2c:19:7a:80,-51
00:f8:2c:19:7a:82,-51
00:f8:2c:19:7a:81,-51
00:f8:2c:19:9f:ae,-86
00:f8:2c:19:9f:ad,-88
00:f8:2c:19:9f:ac,-86
00:2f:5c:69:1b:4e,-83
00:2f:5c:69:1b:4d,-85
00:f8:2c:19:9f:4e,-78
00:f8:2c:19:9f:4d,-76
00:f8:2c:19:7a:8d,-57
00:f8:2c:19:7a:8c,-58
00:f8:2c:19:7a:8e,-57
00:f8:2c:19:9f:41,-66
00:f8:2c:19:9f:40,-66
00:f8:2c:19:9f:43,-66
00:f8:2c:19:9f:42,-66
d6:6a:6a:9d:a0:9a,-62
00:a3:8e:60:cf:2c,-82
96:53:30:b6:84:d5,-88
00:a3:8e:60:cf:2d,-82
00:a3:8e:60:cf:2e,-82
c0:25:e9:66:31:36,-82
f8:1a:67:94:9c:e6,-86
00:f8:2c:1c:8e:83,-68
00:f8:2c:1c:8e:80,-68
00:f8:2c:1c:8e:81,-68
a0:93:51:02:77:40,-69
a0:93:51:02:77:4d,-64
a0:93:51:02:77:4c,-74
a0:93:51:02:77:4e,-76
