67
68
2
84:f1:47:6d:28:8c,-85
84:f1:47:6d:28:8b,-86
84:f1:47:6d:28:8e,-85
84:f1:47:6d:28:8d,-85
84:f1:47:6d:73:4c,-80
84:f1:47:6d:73:4b,-81
84:f1:47:6e:6a:6b,-73
84:f1:47:6e:6a:6c,-73
84:f1:47:6e:6a:6d,-76
84:f1:47:6d:73:4e,-80
84:f1:47:6d:73:4d,-81
84:f1:47:6e:6a:62,-77
84:f1:47:6e:6a:63,-78
84:f1:47:6e:6a:60,-78
84:f1:47:6e:6a:61,-78
84:f1:47:6e:6a:64,-78
00:2a:10:4c:ca:e0,-80
c0:25:e9:66:31:36,-90
84:f1:47:6d:73:41,-73
84:f1:47:6d:73:40,-73
84:f1:47:6d:73:43,-73
84:f1:47:6d:73:42,-73
84:f1:47:6d:73:44,-73
00:2a:10:4c:ca:ee,-86
20:c9:d0:1d:e8:42,-86
00:2a:10:4c:ca:ed,-86
00:2a:10:4c:ca:ec,-84
68:ca:e4:3a:6c:ef,-51
20:c9:d0:1d:e8:41,-73
68:ca:e4:3a:6c:ea,-53
68:ca:e4:3a:6c:eb,-48
68:ca:e4:3a:6c:ec,-52
68:ca:e4:3a:6c:ed,-52
68:ca:e4:3a:6c:e5,-46
68:ca:e4:3a:6c:e6,-46
68:ca:e4:3a:6c:e1,-46
68:ca:e4:3a:6c:e2,-46
68:ca:e4:3a:6c:e4,-46
00:f8:2c:1b:f2:21,-81
00:f8:2c:1b:f2:20,-82
80:02:9c:1a:f3:b3,-89
80:02:9c:1a:f2:cf,-68
58:ef:68:58:76:95,-58
84:f1:47:6d:5c:0d,-78
84:f1:47:6d:5c:0e,-77
84:f1:47:6d:5c:0b,-78
84:f1:47:6d:5c:0c,-79
00:f8:2c:1b:f2:2c,-86
00:f8:2c:1b:f2:2e,-84
00:f8:2c:1b:f2:2d,-84
84:f1:47:6d:5c:04,-75
84:f1:47:6d:5c:02,-75
84:f1:47:6d:5c:03,-75
84:f1:47:6d:5c:00,-75
84:f1:47:6d:5c:01,-75
00:f8:2c:1b:f2:23,-81
00:f8:2c:1b:f2:22,-82
b4:75:0e:4f:4e:61,-65
b4:75:0e:4f:4e:62,-75
18:d6:c7:ea:fb:50,-73
54:b8:0a:21:72:d0,-72
