135
61
2
58:ef:68:10:4a:6e,-85
00:f8:2c:19:9f:c0,-62
00:f8:2c:19:9d:6d,-42
00:f8:2c:19:9d:6e,-49
00:f8:2c:19:9f:c3,-61
00:f8:2c:19:9f:c2,-62
00:f8:2c:19:9f:c1,-61
00:f8:2c:19:16:2c,-77
00:f8:2c:19:16:2e,-74
00:f8:2c:19:16:2d,-76
00:f8:2c:19:9d:60,-55
00:f8:2c:19:9d:61,-55
00:f8:2c:19:9d:62,-55
00:f8:2c:19:9d:63,-55
04:92:26:86:ef:18,-76
00:f8:2c:19:16:21,-78
c0:06:c3:a3:87:07,-62
00:f8:2c:19:16:20,-78
00:f8:2c:19:16:23,-78
70:4f:57:43:86:a8,-86
00:f8:2c:19:16:22,-78
c0:06:c3:a3:87:09,-81
00:77:8d:1c:fd:a0,-65
00:f8:2c:18:f0:4e,-87
00:f8:2c:18:f0:4d,-88
00:f8:2c:19:0e:6d,-79
00:f8:2c:19:0e:6e,-78
00:f8:2c:19:0e:6c,-79
00:f8:2c:19:9f:ce,-74
00:f8:2c:19:9f:cd,-74
00:f8:2c:19:9f:cc,-73
