101
67
3
3c:cd:57:a3:61:ac,-76
3c:cd:57:a3:61:ab,-53
00:f8:2c:19:44:c2,-60
00:f8:2c:19:44:c3,-61
00:f8:2c:19:44:c0,-61
d4:2c:44:dc:aa:4d,-88
d4:2c:44:dc:aa:4b,-89
d4:2c:44:dc:aa:4c,-88
d4:2c:44:dc:aa:4a,-89
20:0d:b0:40:9e:e2,-81
00:f8:2c:19:2a:60,-80
00:f8:2c:19:44:cd,-64
00:f8:2c:19:44:ce,-63
94:83:c4:06:d2:86,-79
00:f8:2c:19:43:80,-56
00:a3:8e:4e:7a:a3,-69
00:a3:8e:4e:7a:a0,-70
00:a3:8e:4e:7a:a2,-70
00:a3:8e:4e:7a:a1,-69
00:f8:2c:19:2a:6d,-87
00:f8:2c:19:2a:6e,-85
00:f8:2c:19:2a:6c,-86
00:a3:8e:4e:7a:ad,-82
00:a3:8e:4e:7a:ac,-82
00:a3:8e:4e:7a:ae,-82
00:f8:2c:19:43:8d,-64
00:f8:2c:19:43:8e,-77
00:f8:2c:19:3f:a0,-68
00:f8:2c:19:3f:a3,-68
00:f8:2c:19:3f:a2,-68
00:f8:2c:19:3f:a1,-68
c0:25:e9:66:31:36,-88
70:4f:57:b6:e8:73,-92
96:83:c4:06:d2:85,-84
00:f8:2c:19:3f:ae,-77
00:f8:2c:19:3f:ad,-76
00:f8:2c:19:3f:ac,-77
fa:d0:27:3a:58:8e,-93
00:f8:2c:19:8f:2d,-83
00:f8:2c:19:8f:2c,-86
80:02:9c:1a:f3:b3,-79
00:f8:2c:19:37:c1,-78
00:f8:2c:19:37:c0,-78
