147
43
2
00:f8:2c:19:9d:6d,-67
00:f8:2c:19:9d:6e,-75
60:38:e0:dc:bb:7d,-74
00:f8:2c:19:99:a3,-47
00:f8:2c:19:99:a2,-47
00:f8:2c:19:99:a1,-46
00:f8:2c:19:3b:41,-81
00:f8:2c:19:99:a0,-47
00:f8:2c:19:3b:40,-81
00:f8:2c:19:3b:42,-82
00:f8:2c:1c:8d:40,-73
00:f8:2c:19:13:ce,-60
00:f8:2c:19:13:cd,-59
00:f8:2c:19:9d:60,-61
00:f8:2c:19:9d:61,-61
00:f8:2c:19:9d:62,-61
00:f8:2c:1c:8d:4e,-79
04:92:26:86:ef:18,-71
00:f8:2c:1c:8d:4d,-80
00:f8:2c:19:94:c0,-74
00:f8:2c:19:94:c1,-74
00:f8:2c:19:94:c2,-74
04:92:26:86:ef:1c,-83
00:f8:2c:19:13:c1,-59
00:f8:2c:19:94:c3,-75
00:f8:2c:19:13:c0,-59
04:d4:c4:46:f3:60,-83
00:f8:2c:19:13:c3,-59
00:f8:2c:19:13:c2,-59
00:f8:2c:19:9a:2d,-80
00:f8:2c:19:9a:2c,-79
00:f8:2c:19:9a:2e,-79
00:f8:2c:19:99:ae,-58
00:f8:2c:19:9a:20,-75
00:f8:2c:19:99:ad,-58
00:f8:2c:19:99:ac,-57
00:f8:2c:19:9a:22,-75
00:f8:2c:19:9a:21,-75
00:f8:2c:19:9a:23,-75
