64
52
3
00:f8:2c:19:7a:83,-70
00:f8:2c:19:7a:80,-70
00:f8:2c:19:7a:82,-70
00:f8:2c:19:7a:81,-70
00:f8:2c:19:9f:ae,-86
00:f8:2c:19:9f:ad,-85
00:f8:2c:19:9f:ac,-85
00:f8:2c:19:9f:a0,-74
00:f8:2c:19:9f:4e,-70
00:f8:2c:19:9f:4d,-73
ac:84:c6:36:b0:22,-89
00:f8:2c:19:7a:8d,-73
00:f8:2c:19:7a:8e,-72
00:f8:2c:19:9f:41,-60
00:f8:2c:19:9f:40,-61
00:f8:2c:19:9f:43,-61
00:f8:2c:19:9f:42,-61
54:b8:0a:21:72:d0,-79
d6:6a:6a:9d:a0:9a,-59
00:a3:8e:60:cf:2c,-75
00:a3:8e:60:cf:2d,-71
00:a3:8e:60:cf:2e,-70
c0:25:e9:66:31:36,-69
d4:2c:44:e3:b6:a5,-83
d4:2c:44:e3:b6:a1,-83
cc:40:d0:81:39:cb,-80
cc:40:d0:81:39:ca,-88
f8:1a:67:94:9c:e6,-90
a0:93:51:02:77:4d,-66
a0:93:51:02:77:4c,-75
a0:93:51:02:77:4e,-77
30:b5:c2:27:23:ad,-87
