139
67
3
60:e3:27:ed:36:d2,-89
00:f8:2c:19:7c:a0,-72
00:f8:2c:19:44:c0,-71
00:f8:2c:19:7c:ad,-82
00:f8:2c:18:fb:ce,-81
00:f8:2c:19:7c:ae,-81
00:f8:2c:18:fb:cd,-81
00:f8:2c:18:fb:cc,-81
00:f8:2c:19:44:cd,-80
00:f8:2c:19:44:ce,-81
00:f8:2c:19:8f:22,-73
00:f8:2c:19:8f:23,-73
d8:0d:17:1f:8f:a4,-61
d8:0d:17:1f:8f:a3,-75
00:f8:2c:19:39:41,-71
00:f8:2c:19:3d:40,-74
00:f8:2c:19:39:42,-71
00:f8:2c:19:39:40,-71
00:f8:2c:19:39:43,-71
60:38:e0:dc:bb:7d,-96
00:f8:2c:19:3d:4d,-78
00:f8:2c:19:3d:4e,-77
00:f8:2c:19:3d:4c,-76
70:4f:57:b6:e8:73,-68
70:4f:57:b6:e8:72,-75
80:02:9c:1a:f4:85,-89
38:2c:4a:ee:8a:10,-65
38:2c:4a:ee:8a:14,-90
00:f8:2c:19:8f:2e,-71
00:f8:2c:19:8f:2d,-70
70:db:98:b8:20:ed,-67
70:db:98:b8:20:ee,-75
1a:fe:34:98:67:9c,-64
70:db:98:b8:20:e3,-70
70:db:98:b8:20:e2,-70
70:db:98:b8:20:e1,-70
70:db:98:b8:20:e0,-70
