45
67
3
00:f8:2c:19:9f:20,-72
00:f8:2c:19:02:0d,-82
00:f8:2c:19:02:0c,-82
00:f8:2c:19:02:0e,-82
00:f8:2c:19:39:a3,-75
00:f8:2c:19:39:a0,-76
00:f8:2c:19:39:a1,-75
00:f8:2c:19:44:cd,-77
00:f8:2c:19:44:ce,-76
00:f8:2c:19:44:cc,-77
00:f8:2c:19:39:ad,-62
00:f8:2c:19:39:ae,-62
00:f8:2c:19:02:03,-71
00:f8:2c:19:02:00,-71
00:f8:2c:19:02:01,-71
00:f8:2c:19:8f:c0,-50
00:f8:2c:19:9f:2e,-82
00:f8:2c:19:9f:2d,-83
00:f8:2c:19:9f:2c,-82
f4:8c:eb:05:dc:08,-89
9e:7b:ef:05:ce:8d,-76
f4:8c:eb:05:dc:07,-89
62:38:e0:ab:39:6c,-62
54:b8:0a:21:72:d0,-72
62:38:e0:ab:39:6b,-71
00:f8:2c:19:90:8d,-80
c0:25:e9:66:31:36,-69
00:f8:2c:19:8f:ce,-61
00:f8:2c:19:8f:cd,-53
00:f8:2c:19:90:83,-74
00:f8:2c:19:90:81,-74
00:f8:2c:19:90:80,-75
80:02:9c:1a:f3:b3,-55
00:f8:2c:19:2f:00,-81
60:38:e0:ab:39:68,-70
60:38:e0:ab:39:69,-60
34:0a:68:26:05:1f,-87
00:f8:2c:19:2f:0d,-85
00:b0:e1:a6:b6:0b,-87
00:b0:e1:a6:b6:0a,-86
00:f8:2c:19:2f:0c,-86
00:f8:2c:19:2f:0e,-85
00:b0:e1:a6:b6:0d,-87
00:b0:e1:a6:b6:0c,-87
00:b0:e1:a6:b6:0f,-87
