93
79
3
3c:cd:57:a3:61:ac,-74
3c:cd:57:a3:61:ab,-68
84:5d:d7:de:00:70,-76
84:f1:47:6c:00:ed,-85
84:f1:47:6c:00:ec,-85
00:f8:2c:19:2a:60,-64
00:f8:2c:19:2a:61,-64
00:f8:2c:19:2a:62,-64
00:f8:2c:19:2a:63,-64
94:83:c4:06:d2:86,-59
00:f8:2c:19:43:80,-63
00:f8:2c:18:fe:82,-81
00:f8:2c:19:2a:6d,-71
00:f8:2c:19:2a:6e,-72
00:f8:2c:19:2a:6c,-71
84:5d:d7:de:00:33,-84
f4:8c:eb:05:dc:08,-76
84:5d:d7:de:00:28,-82
84:5d:d7:de:00:1a,-85
00:f8:2c:19:43:8d,-70
00:f8:2c:19:43:8e,-74
00:f8:2c:19:3f:00,-73
00:a3:8e:65:2d:2d,-90
96:83:c4:06:d2:85,-58
00:a3:8e:65:2d:2e,-90
00:f8:2c:19:3a:00,-72
00:a3:8e:65:2d:20,-71
00:a3:8e:65:2d:22,-70
00:a3:8e:65:2d:23,-71
00:f8:2c:19:3f:0e,-81
00:f8:2c:19:3f:0d,-82
00:f8:2c:19:3f:0c,-83
00:f8:2c:1b:f2:c0,-54
00:f8:2c:1b:f2:c2,-54
00:f8:2c:1b:f2:c1,-54
00:a3:8e:4e:78:6e,-83
00:a3:8e:4e:78:6d,-86
00:f8:2c:19:3a:0c,-69
00:f8:2c:1b:f2:c3,-54
00:f8:2c:19:3a:0d,-68
00:f8:2c:19:3a:0e,-67
c0:a5:dd:3b:59:89,-78
00:a3:8e:4e:78:62,-61
00:a3:8e:4e:78:61,-61
00:a3:8e:4e:78:60,-62
00:a3:8e:4e:78:63,-61
00:f8:2c:1b:f2:cd,-61
00:f8:2c:1b:f2:cc,-60
00:f8:2c:1b:f2:ce,-60
