56
85
3
4c:a6:4d:7d:ce:01,-75
4c:a6:4d:7d:ce:02,-75
4c:a6:4d:7d:ce:04,-75
54:8a:ba:db:a6:2b,-73
54:8a:ba:db:a6:2c,-73
54:8a:ba:db:a6:2a,-72
54:8a:ba:db:a6:2f,-73
54:8a:ba:db:a6:2d,-74
4c:a6:4d:7d:ce:09,-80
ca:3f:bc:4c:d8:42,-84
4c:a6:4d:7d:ce:05,-75
4c:a6:4d:7d:ce:06,-75
84:5d:d7:de:00:70,-68
4c:a6:4d:7d:ce:0f,-82
4c:a6:4d:7d:ce:0a,-80
4c:a6:4d:7d:ce:0b,-80
4c:a6:4d:7d:ce:0c,-81
4c:a6:4d:7d:ce:0d,-81
84:5d:d7:de:00:5f,-65
84:5d:d7:de:00:62,-64
84:5d:d7:de:00:65,-69
84:5d:d7:de:00:4e,-60
54:8a:ba:db:a6:29,-74
ec:c8:82:7a:e4:70,-86
c4:e9:84:5b:65:60,-77
84:5d:d7:de:00:2a,-73
84:5d:d7:de:00:34,-70
00:f8:2c:1b:fe:aa,-77
00:f8:2c:1b:fe:ab,-77
00:f8:2c:1b:fe:ac,-77
5a:ef:68:58:89:e9,-86
84:5d:d7:de:00:33,-56
84:5d:d7:de:00:28,-63
00:f8:2c:1b:fe:ad,-77
00:f8:2c:1b:fe:ae,-77
00:f8:2c:1b:fe:af,-77
70:db:98:6d:bf:ee,-85
70:db:98:6d:bf:ec,-84
70:db:98:6d:bf:ed,-87
84:5d:d7:de:00:1a,-62
84:5d:d7:de:00:24,-67
84:5d:d7:de:00:22,-69
84:5d:d7:de:00:16,-57
62:38:e0:ab:39:6c,-69
54:b8:0a:21:72:d0,-84
00:f8:2c:19:98:c3,-43
00:f8:2c:19:98:c1,-43
00:f8:2c:19:98:c2,-43
18:8b:45:08:96:20,-72
00:f8:2c:19:98:c0,-43
84:5d:d7:de:00:10,-58
84:5d:d7:de:00:09,-59
84:5d:d7:de:00:08,-69
84:5d:d7:de:00:01,-52
18:8b:45:08:96:2e,-75
18:8b:45:08:96:2d,-75
18:8b:45:08:96:2c,-74
00:2a:10:4c:ca:ee,-84
00:2a:10:4c:ca:ed,-84
00:2a:10:4c:ca:ec,-85
a4:b4:39:4e:d2:8d,-89
00:f8:2c:19:35:40,-75
00:77:8d:19:17:8e,-82
00:f8:2c:19:35:4c,-67
00:f8:2c:19:35:4d,-62
00:f8:2c:19:35:4e,-67
60:38:e0:ab:39:69,-66
00:f8:2c:19:98:cd,-36
d2:c0:bf:3b:6b:9b,-86
