84
67
3
00:77:8d:19:14:61,-61
00:77:8d:19:14:62,-61
00:77:8d:19:14:60,-62
00:f8:2c:19:42:ee,-76
00:f8:2c:19:42:ed,-77
00:f8:2c:19:42:ec,-76
3c:cd:57:a3:61:ab,-81
00:f8:2c:19:44:c2,-76
00:f8:2c:19:44:c1,-76
00:f8:2c:19:44:cd,-74
00:f8:2c:19:44:ce,-74
94:83:c4:06:d2:86,-71
00:f8:2c:19:39:ad,-65
00:f8:2c:19:39:ae,-69
00:f8:2c:19:43:82,-75
00:f8:2c:19:43:83,-75
00:f8:2c:19:43:80,-75
00:f8:2c:19:43:81,-75
00:f8:2c:19:9b:ad,-78
00:f8:2c:19:9b:ae,-78
00:f8:2c:19:9b:a0,-74
00:f8:2c:19:9b:a2,-74
00:f8:2c:19:9b:a1,-74
00:f8:2c:19:9b:a3,-74
00:77:8d:19:14:6e,-58
00:77:8d:19:14:6c,-57
00:77:8d:19:14:6d,-56
f4:8c:eb:05:dc:08,-85
f4:8c:eb:05:dc:07,-70
00:f8:2c:19:43:8d,-69
00:f8:2c:19:43:8e,-68
70:db:98:73:f8:41,-75
70:db:98:73:f8:42,-75
80:02:9c:1a:f4:94,-80
c0:25:e9:66:31:36,-82
00:f8:2c:19:39:65,-68
96:83:c4:06:d2:85,-73
00:f8:2c:19:39:6c,-86
00:f8:2c:19:39:6d,-87
00:f8:2c:19:39:6a,-85
00:f8:2c:19:39:6b,-87
00:f8:2c:19:39:6f,-87
00:f8:2c:19:8f:2e,-84
00:f8:2c:19:8f:2c,-84
00:f8:2c:1b:f2:c0,-78
00:f8:2c:1b:f2:c2,-79
80:02:9c:1a:f3:b3,-67
00:f8:2c:1b:f2:c3,-79
00:f8:2c:19:3b:01,-75
00:f8:2c:19:3b:00,-75
00:f8:2c:19:3b:03,-75
00:f8:2c:19:3b:02,-75
00:f8:2c:19:7a:c0,-77
00:f8:2c:1b:f2:cd,-76
00:f8:2c:1b:f2:cc,-76
00:f8:2c:1b:f2:ce,-76
00:f8:2c:19:42:e0,-66
