72
85
3
00:f8:2c:19:42:ee,-74
00:f8:2c:19:42:ed,-75
00:f8:2c:19:42:ec,-71
84:5d:d7:de:00:70,-57
84:5d:d7:de:00:5f,-53
84:f1:47:6c:00:ed,-80
84:f1:47:6c:00:ec,-79
84:f1:47:6c:00:eb,-80
84:5d:d7:de:00:65,-55
84:5d:d7:de:00:33,-42
f4:8c:eb:05:dc:08,-72
84:5d:d7:de:00:28,-36
70:db:98:6d:bf:ee,-88
70:db:98:6d:bf:ec,-87
70:db:98:6d:bf:ed,-87
84:5d:d7:de:00:1a,-51
f4:8c:eb:05:dc:07,-63
84:5d:d7:de:00:21,-76
84:5d:d7:de:00:16,-47
f8:32:e4:b5:0b:20,-77
70:db:98:73:f8:40,-74
70:db:98:73:f8:41,-75
00:f8:2c:19:98:c3,-60
00:f8:2c:19:98:c1,-60
00:f8:2c:19:98:c2,-60
00:f8:2c:19:98:c0,-60
84:5d:d7:de:00:09,-78
84:5d:d7:de:00:08,-55
00:f8:2c:19:3f:00,-58
00:a3:8e:65:2d:20,-70
00:a3:8e:65:2d:23,-68
00:f8:2c:19:3f:0e,-65
00:f8:2c:19:3f:0d,-64
00:f8:2c:19:3f:0c,-64
00:f8:2c:19:35:40,-70
00:f8:2c:19:9d:40,-73
00:f8:2c:19:35:4c,-61
00:a3:8e:4e:78:62,-75
00:f8:2c:19:35:4d,-60
00:a3:8e:4e:78:61,-74
00:f8:2c:19:35:4e,-61
00:a3:8e:4e:78:60,-74
00:a3:8e:4e:78:63,-74
18:8b:45:08:92:41,-69
00:f8:2c:1b:f2:cd,-80
18:8b:45:08:92:45,-70
00:f8:2c:1b:f2:cc,-81
00:f8:2c:1b:f2:ce,-80
00:f8:2c:19:98:cd,-65
18:8b:45:08:92:4b,-84
18:8b:45:08:92:4a,-84
18:8b:45:08:92:4d,-84
18:8b:45:08:92:4c,-84
18:8b:45:08:92:4f,-83
