53
67
3
00:b0:e1:a6:b6:02,-72
00:b0:e1:a6:b6:01,-72
00:f8:2c:19:39:a0,-68
00:f8:2c:19:44:cd,-79
00:f8:2c:19:44:ce,-79
00:f8:2c:19:39:ad,-64
00:f8:2c:19:39:ae,-67
00:f8:2c:19:02:03,-73
00:f8:2c:19:02:00,-74
00:f8:2c:19:02:02,-74
00:f8:2c:19:02:01,-74
f4:8c:eb:05:dc:08,-85
f4:8c:eb:05:dc:07,-78
62:38:e0:ab:39:6c,-91
54:b8:0a:21:72:d0,-64
54:b8:0a:21:72:d2,-82
00:f8:2c:19:43:8d,-86
c0:25:e9:66:31:36,-68
80:02:9c:1a:f3:b3,-41
00:f8:2c:19:2f:00,-77
00:b0:e1:a6:b6:04,-72
00:b0:e1:a6:b6:06,-72
00:b0:e1:a6:b6:05,-72
00:b0:e1:a6:b6:0b,-75
00:f8:2c:19:2f:0d,-82
00:b0:e1:a6:b6:0a,-75
00:f8:2c:19:2f:0c,-82
00:f8:2c:19:2f:0e,-81
00:b0:e1:a6:b6:0d,-75
00:b0:e1:a6:b6:0c,-75
00:b0:e1:a6:b6:0f,-75
