57
67
3
00:f8:2c:19:42:ee,-85
00:f8:2c:19:42:ed,-85
00:f8:2c:19:42:ec,-85
00:b0:e1:a6:b6:02,-63
00:b0:e1:a6:b6:01,-64
20:c9:d0:1d:e8:41,-90
00:f8:2c:19:39:a2,-63
00:f8:2c:19:39:a3,-63
00:f8:2c:19:39:a0,-63
00:f8:2c:19:39:a1,-63
00:f8:2c:19:44:cd,-77
00:f8:2c:19:44:ce,-77
00:f8:2c:19:39:ad,-58
00:f8:2c:19:39:ae,-60
f4:8c:eb:05:dc:08,-79
9e:7b:ef:05:ce:8d,-85
f4:8c:eb:05:dc:07,-76
62:38:e0:ab:39:6c,-80
54:b8:0a:21:72:d0,-59
54:b8:0a:21:72:d2,-75
00:f8:2c:19:43:8d,-85
00:f8:2c:19:43:8e,-86
c0:25:e9:66:31:36,-62
00:f8:2c:19:8f:2d,-86
80:02:9c:1a:f3:b3,-47
00:f8:2c:19:2f:00,-74
00:f8:2c:19:2f:02,-73
00:f8:2c:19:2f:01,-73
00:f8:2c:19:2f:03,-73
00:b0:e1:a6:b6:04,-64
00:b0:e1:a6:b6:06,-63
00:b0:e1:a6:b6:05,-64
60:38:e0:ab:39:69,-81
00:b0:e1:a6:b6:0b,-68
00:f8:2c:19:2f:0d,-75
00:b0:e1:a6:b6:0a,-68
00:f8:2c:19:2f:0c,-73
00:f8:2c:19:2f:0e,-73
00:b0:e1:a6:b6:0d,-68
00:b0:e1:a6:b6:0c,-68
00:b0:e1:a6:b6:0f,-68
