93
59
3
00:f8:2c:19:9f:0e,-64
00:f8:2c:19:9f:0d,-63
00:f8:2c:19:9f:0c,-64
b0:6e:bf:3e:b2:18,-89
02:2e:ae:5e:3b:5d,-84
8e:53:c3:21:c2:52,-84
00:77:8d:1d:23:4e,-84
00:77:8d:1d:23:4f,-83
00:f8:2c:19:9f:00,-56
70:4f:57:43:86:a7,-89
8c:53:c3:01:c2:52,-83
34:f8:e7:bf:dd:af,-83
34:f8:e7:bf:dd:ae,-83
2a:56:5a:49:d5:a4,-77
00:2f:5c:69:28:af,-83
00:2f:5c:69:28:ae,-84
1c:7e:e5:55:8f:43,-86
34:64:a9:cc:d6:52,-80
00:f8:2c:19:41:c0,-69
00:f8:2c:19:41:ce,-76
00:f8:2c:19:41:cd,-75
00:f8:2c:19:36:ad,-51
00:f8:2c:19:36:ac,-54
00:f8:2c:19:36:ae,-54
b0:6e:bf:3b:e3:88,-85
04:d4:c4:46:f3:60,-81
34:f8:e7:c0:b4:a0,-84
00:f8:2c:19:9e:ae,-74
00:f8:2c:19:9e:ad,-75
00:14:78:a6:a4:8c,-84
00:f8:2c:19:9e:a0,-70
70:18:a7:11:e2:ae,-75
70:18:a7:11:e2:af,-74
34:f8:e7:c0:b4:ae,-84
34:f8:e7:c0:b4:af,-85
