36
85
3
00:b6:70:65:ce:e3,-82
54:8a:ba:db:a6:2b,-60
54:8a:ba:db:a6:2c,-60
54:8a:ba:db:a6:2a,-60
00:f8:2c:19:9f:20,-70
54:8a:ba:db:a6:2f,-60
f4:0f:1b:97:f3:4c,-85
54:8a:ba:db:a6:2d,-60
f4:0f:1b:97:f3:4a,-85
ca:3f:bc:4c:d8:42,-85
00:b6:70:65:ce:e0,-82
00:b6:70:65:ce:e1,-81
00:b6:70:65:ce:e2,-82
84:5d:d7:de:00:70,-67
84:5d:d7:de:00:5f,-73
84:5d:d7:de:00:62,-88
84:5d:d7:de:00:65,-74
54:8a:ba:db:a6:29,-61
00:f8:2c:19:9f:2e,-83
00:f8:2c:19:9f:2d,-82
00:f8:2c:19:9f:2c,-82
84:5d:d7:de:00:33,-62
84:5d:d7:de:00:28,-76
84:5d:d7:de:00:1a,-73
54:8a:ba:de:7e:0f,-88
54:8a:ba:de:7e:0d,-89
54:8a:ba:de:7e:0c,-91
84:5d:d7:de:00:16,-78
62:38:e0:ab:39:6c,-70
00:f8:2c:19:98:c0,-68
00:f8:2c:19:90:8e,-82
00:f8:2c:19:90:8d,-82
84:5d:d7:de:00:10,-71
cc:f4:11:71:71:2c,-90
84:5d:d7:de:00:08,-76
54:8a:ba:dc:06:c9,-86
d4:ad:71:6b:7c:20,-81
a4:b4:39:4e:d2:8a,-90
54:8a:ba:dc:06:cb,-85
54:8a:ba:dc:06:ca,-85
54:8a:ba:dc:06:cd,-84
54:8a:ba:dc:06:cc,-84
54:8a:ba:dc:06:cf,-85
a4:b4:39:4e:d2:8d,-91
a4:b4:39:4e:d2:8c,-89
a4:b4:39:4e:d2:8b,-89
00:f8:2c:19:35:4c,-68
00:f8:2c:19:35:4d,-67
00:f8:2c:19:35:4e,-67
54:8a:ba:db:9d:69,-90
60:38:e0:ab:39:69,-62
00:f8:2c:19:98:ce,-61
00:f8:2c:19:98:cd,-56
54:8a:ba:db:9d:6f,-89
54:8a:ba:db:9d:6d,-94
54:8a:ba:db:9d:6c,-90
54:8a:ba:db:9d:6b,-88
54:8a:ba:db:9d:6a,-89
